id,text,retweet_count,reply_count,like_count,quote_count,media_url,media_type,short_url,expanded_url,annotation
836989968035819520,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him https://t.co/beWUzGVKRM,2071,47,11600,80,https://pbs.twimg.com/media/C52V7PzWcAA_pVv.jpg,photo,https://t.co/beWUzGVKRM,https://twitter.com/dog_rates/status/836989968035819520/photo/1,Mookie
836753516572119041,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10 https://t.co/GZmNEdyoJY,4164,76,17580,311,https://pbs.twimg.com/media/C5y-4VwWcAIcaoj.jpg,photo,https://t.co/GZmNEdyoJY,https://twitter.com/dog_rates/status/836753516572119041/photo/1,Meera
836677758902222849,Say hello to Oliver. He's pretty exotic. Fairly pupset as well. Too many midterms coming pup. 11/10 would pet with extreme caution https://t.co/fGAPAsxjKs,1972,89,11482,59,https://pbs.twimg.com/media/C5x5795WAAAN0oO.jpg,photo,https://t.co/fGAPAsxjKs,https://twitter.com/dog_rates/status/836677758902222849/photo/1,Oliver
836648853927522308,"RT @SchafeBacon2016: @dog_rates Slightly disturbed by the outright profanity, but confident doggos were involved. 11/10, would tailgate aga…",496,0,0,0,,,,,
836397794269200385,RT @dog_rates: This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https:/…,24556,0,0,0,,,,,Buddy
836380477523124226,"This is Ava. She just blasted off. Streamline af. Aerodynamic as h*ck. One small step for pupper, one giant leap for pupkind. 12/10 https://t.co/W4KffrdX3Q",2687,72,13464,91,https://pbs.twimg.com/media/C5trm6iWgAQ22Hw.jpg,photo,https://t.co/W4KffrdX3Q,https://twitter.com/dog_rates/status/836380477523124226/photo/1,Ava
836260088725786625,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy https://t.co/gA2GECjiQD,3895,58,19316,112,https://pbs.twimg.com/media/C5r-G2IUwAA6KBY.jpg,photo,https://t.co/gA2GECjiQD,https://twitter.com/dog_rates/status/836260088725786625/photo/1,Lucy
836001077879255040,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE,3816,46,17354,87,https://pbs.twimg.com/media/C5oSiskU0AI2lcZ.jpg,photo,https://t.co/uRdKlFArQE,https://twitter.com/dog_rates/status/836001077879255040/photo/1,Atlas
835685285446955009,RT @dog_rates: This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/…,7261,0,0,0,,,,,Rory
835574547218894849,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,3234,55,16156,123,https://pbs.twimg.com/media/C5iOnigWcAAU3Ry.jpg,photo,https://t.co/cVQEnUQd8q,https://twitter.com/dog_rates/status/835574547218894849/photo/1,Eli
835536468978302976,"RT @dog_rates: Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://…",1519,0,0,0,,,,,Lola
835309094223372289,RT @dog_rates: So this just changed my life. 13/10 please enjoy  https://t.co/dsv4xAtfv7,18702,0,0,0,,,https://t.co/dsv4xAtfv7,https://vine.co/v/5W2Dg3XPX7a,
835297930240217089,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,2679,77,14931,166,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg,photo,https://t.co/1U0z6r5LSO,https://twitter.com/dog_rates/status/835297930240217089/photo/1,Ash
835264098648616962,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU",1519,27,7012,33,https://pbs.twimg.com/media/C5d0QtOXEAAIANz.jpg,photo,https://t.co/FYFyHh7rir,https://www.gofundme.com/lolas-life-saving-surgery-funds,Lola
835246439529840640,"@jonnysun @Lin_Manuel ok jomny I know you're excited but 960/00 isn't a valid rating, 13/10 is tho",63,8,1945,5,,,,,jomny
835172783151792128,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,5182,91,23818,209,https://pbs.twimg.com/media/C5chM_nXMAIiK0u.jpg,photo,https://t.co/8fX2VkExnL,https://twitter.com/dog_rates/status/835172783151792128/photo/1,Panda
835152434251116546,When you're so blinded by your systematic plagiarism that you forget what day it is. 0/10 https://t.co/YbEJPkg4Ag,2692,119,20353,82,https://pbs.twimg.com/media/C5cOtWXXEAUb9uj.jpg,photo,https://t.co/YbEJPkg4Ag,https://twitter.com/dog_rates/status/835152434251116546/photo/1,
834931633769889797,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK,1458,49,9795,47,https://pbs.twimg.com/media/C5ZF4p-XEAEmApg.jpg,photo,https://t.co/jTe7Y6P0HK,https://twitter.com/dog_rates/status/834931633769889797/photo/1,Tucker
834786237630337024,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,4987,120,19564,392,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,photo,https://t.co/3FIqvumEXE,https://twitter.com/dog_rates/status/834786237630337024/photo/1,Tobi
834574053763584002,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 https://t.co/UtEVnQ1ZPg,2266,30,12436,47,https://pbs.twimg.com/media/C5UAqgyXAAAbMWH.jpg,photo,https://t.co/UtEVnQ1ZPg,https://twitter.com/dog_rates/status/834574053763584002/photo/1,
834477809192075265,RT @dog_rates: This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me…,9549,0,0,0,,,,,Leo
834458053273591808,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",1513,50,8762,52,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,photo,https://t.co/8ZOZS2FSJe,https://twitter.com/dog_rates/status/834458053273591808/photo/1,Chester
834209720923721728,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,4244,73,18689,171,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,photo,https://t.co/FaeinVjzTZ,https://twitter.com/dog_rates/status/834209720923721728/photo/1,Wilson
834167344700198914,This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with wonder https://t.co/o3bhLguymB,3279,123,14345,123,https://pbs.twimg.com/media/C5OOxY6WAAAxERz.jpg,photo,https://t.co/o3bhLguymB,https://twitter.com/dog_rates/status/834167344700198914/photo/1,
834089966724603904,DOGGO ON THE LOOSE I REPEAT DOGGO ON THE LOOSE 10/10 https://t.co/ffIH2WxwF0,1922,80,9158,52,,,https://t.co/ffIH2WxwF0,https://twitter.com/stevekopack/status/834086676934836224,
834086379323871233,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,1996,40,11867,59,https://pbs.twimg.com/media/C5NFIsjWQAEI93t.jpg,photo,https://t.co/5KmXPIGgAG,https://twitter.com/dog_rates/status/834086379323871233/photo/1,Lipton
833863086058651648,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,2159,31,12229,68,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,photo,https://t.co/HDloTYilWZ,https://twitter.com/dog_rates/status/833863086058651648/photo/1,Bentley
833826103416520705,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,3425,64,16588,86,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,photo,https://t.co/WTzhtfevKY,https://twitter.com/dog_rates/status/833826103416520705/photo/1,Charlie
833732339549220864,"RT @rolltidered: This is Gabby. Now requests to be referred to as a guide dog, thanks to @dog_rates and @ShopWeRateDogs. 12/10 in my book.…",199,0,0,0,,,,,Gabby
833722901757046785,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,2940,92,19053,123,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,photo,https://t.co/w1MQWO2PET,https://twitter.com/dog_rates/status/833722901757046785/photo/1,Bronte
833479644947025920,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,1844,87,13599,89,https://pbs.twimg.com/media/C5EdTvGWQAQpghQ.jpg,photo,https://t.co/YGeSpyN8Gu,https://twitter.com/dog_rates/status/833479644947025920/photo/1,Poppy
833124694597443584,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,4340,93,18397,160,https://pbs.twimg.com/media/C4_ad1GVcAAgvx6.jpg,photo,https://t.co/zD97KYFaFa,https://twitter.com/dog_rates/status/833124694597443584/photo/1,Gidget
832998151111966721,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0",1956,74,12059,223,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,photo,https://t.co/QX1h0oqMz0,https://twitter.com/dog_rates/status/832998151111966721/photo/1,Rhino
832769181346996225,RT @EmilieGambril: 12/10 h*cking excited about my new shirt! @dog_rates https://t.co/zFEfMTaHqU,37,0,0,0,https://pbs.twimg.com/media/C46UmzSVMAAqBug.jpg,photo,https://t.co/zFEfMTaHqU,https://twitter.com/EmilieGambril/status/832766382198566913/photo/1,
832757312314028032,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,3248,44,15340,115,https://pbs.twimg.com/media/C46MWjWUkAMB5tb.jpg,photo,https://t.co/On7muWnWSQ,https://twitter.com/dog_rates/status/832757312314028032/photo/1,Willow
832682457690300417,Prosperous good boy 13/10 socioeconomic af https://t.co/8YlD5lxPbQ,2599,31,10827,34,,,https://t.co/8YlD5lxPbQ,https://twitter.com/telegraph/status/832268302944579584,
832645525019123713,"There's going to be a dog terminal at JFK Airport. This is not a drill. 10/10  
https://t.co/dp5h9bCwU7",473,24,2647,53,,,https://t.co/dp5h9bCwU7,http://us.blastingnews.com/news/2017/02/jfk-announces-its-first-ever-ark-oasis-animal-terminal-001480161.html?sbdht=_pM1QUzk3wsdTxcmMoRPV7FWYYlsNKcFRcYSY7OmeHnOXA4NtUM6PLQ2_,JFK Airport
832636094638288896,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,2492,45,14426,70,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,photo,https://t.co/Y4DZx2UWsr,https://twitter.com/dog_rates/status/832636094638288896/photo/1,Orion
832397543355072512,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,1993,63,10865,100,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,photo,https://t.co/nqAJGCHKEt,https://twitter.com/dog_rates/status/832397543355072512/photo/1,Eevee
832369877331693569,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,2848,77,15550,114,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,photo,https://t.co/Dhdx5HnQ4d,https://twitter.com/dog_rates/status/832369877331693569/photo/1,Charlie
832273440279240704,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,2092,39,10290,68,,,https://t.co/SHAb1wHjMz,https://twitter.com/dog_rates/status/832273440279240704/video/1,Smiley
832215909146226688,"RT @dog_rates: This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wu…",5602,0,0,0,,,,,Logan
832215726631055365,RT @dog_rates: This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,8411,0,0,0,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,photo,https://t.co/rLHGx3VAF3,https://twitter.com/dog_rates/status/793286476301799424/photo/1,Moreton
832088576586297345,@docmisterio account started on 11/15/15,2,2,56,0,,,,,
832040443403784192,RT @dog_rates: This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob https://t.co/guDkLrX8zV,8617,0,0,0,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg,photo,https://t.co/guDkLrX8zV,https://twitter.com/dog_rates/status/769940425801170949/photo/1,Klein
832032802820481025,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M",4188,153,16178,455,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,photo,https://t.co/P0bO8mCQwN,https://www.petfinder.com/petdetail/34918210,Miguel
831939777352105988,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,5524,180,21810,416,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,photo,https://t.co/k9bzgyVdUT,https://twitter.com/dog_rates/status/831939777352105988/photo/1,Emanuel
831926988323639298,@UNC can confirm 12/10,33,1,310,2,,,,,
831911600680497154,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,5840,113,25090,446,https://pbs.twimg.com/media/C4uLLF7VUAAy7-m.jpg,photo,https://t.co/l38R6IZNNg,https://twitter.com/dog_rates/status/831911600680497154/photo/1,Kuyu
831670449226514432,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,1655,40,9476,64,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,photo,https://t.co/u6p4LxzHKg,https://twitter.com/dog_rates/status/831670449226514432/photo/1,Daisy
831650051525054464,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO",1752,33,6461,53,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,photo,https://t.co/piiX0ke8Z6,http://www.gofundme.com/bluethewhitehusky,
831552930092285952,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,2113,20,8210,50,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,photo,https://t.co/BCbmFYLrse,https://twitter.com/dog_rates/status/831552930092285952/photo/1,Valentine's Day
831322785565769729,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,1405,34,8469,56,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,photo,https://t.co/Xc0gyovCtK,https://twitter.com/dog_rates/status/831322785565769729/photo/1,Pete
831315979191906304,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,1012,49,6005,62,https://pbs.twimg.com/media/C4lsfO-WMAAWQQj.jpg,photo,https://t.co/jd6lYhfdH4,https://twitter.com/dog_rates/status/831315979191906304/photo/1,WKCDogShow
831309418084069378,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,2202,43,10732,90,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,photo,https://t.co/ghqMfxxa4V,https://twitter.com/dog_rates/status/831309418084069378/photo/1,Scooter
831262627380748289,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,1851,36,10817,67,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,photo,https://t.co/zqR5XKMpuY,https://twitter.com/dog_rates/status/831262627380748289/photo/1,Tucker
830956169170665475,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,1353,21,7275,62,,,https://t.co/X4vNEzAod5,https://twitter.com/dog_rates/status/830956169170665475/video/1,Reggie
830583320585068544,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,15091,191,60686,488,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,photo,https://t.co/SATN4If5H5,https://twitter.com/dog_rates/status/830583320585068544/photo/1,Lilly
830173239259324417,RT @dog_rates: This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionate…,5129,0,0,0,,,,,Kyro
830097400375152640,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW",2626,44,8879,173,https://pbs.twimg.com/media/C4UZLYyXUAAaSyA.jpg,photo,https://t.co/z82hCtwhpn,https://www.gofundme.com/sick-baby-samson,Samson
829878982036299777,RT @dog_rates: This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,4484,0,0,0,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,photo,https://t.co/QV5nx6otZR,https://twitter.com/dog_rates/status/826958653328592898/photo/1,Loki
829861396166877184,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,1761,30,11143,41,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,photo,https://t.co/xeudgDXmTU,https://twitter.com/dog_rates/status/829861396166877184/photo/1,Mia
829501995190984704,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,9549,127,29003,355,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,photo,https://t.co/Xw9JbJHTul,https://twitter.com/dog_rates/status/829501995190984704/photo/1,Leo
829449946868879360,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,1823,29,9597,112,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,photo,https://t.co/fmRS43mWQB,https://twitter.com/dog_rates/status/829449946868879360/photo/1,
829141528400556032,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,6632,83,22242,232,https://pbs.twimg.com/media/C4GzztRWMAEB6U0.jpg,photo,https://t.co/rHwfySggqR,https://twitter.com/dog_rates/status/829141528400556032/photo/1,Malcolm
829011960981237760,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,14618,240,48488,769,https://pbs.twimg.com/media/C4E99zDWAAAY_xd.jpg,photo,https://t.co/U50RlRw4is,https://twitter.com/dog_rates/status/829011960981237760/photo/1,Dexter
828801551087042563,"RT @dog_rates: This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https…",3085,0,0,0,,,,,Gus
828770345708580865,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,5263,94,23304,232,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,photo,https://t.co/AqPTHYUBFz,https://twitter.com/dog_rates/status/828770345708580865/photo/1,Alfie
828708714936930305,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,10082,221,33220,562,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,photo,https://t.co/vst2SEVJO3,https://twitter.com/dog_rates/status/828708714936930305/photo/1,Fiona
828650029636317184,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",1209,13,8672,38,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,photo,https://t.co/bZ4axuH6OK,https://twitter.com/dog_rates/status/828650029636317184/photo/1,Grace
828409743546925057,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,1057,26,5853,62,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,photo,https://t.co/ZH5CvRlCxt,https://twitter.com/dog_rates/status/828409743546925057/photo/1,Mutt Ryan
828408677031882754,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,1161,25,7040,44,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,photo,https://t.co/7WFLKli2T3,https://twitter.com/dog_rates/status/828408677031882754/photo/1,Bear
828381636999917570,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,2014,48,11491,80,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,photo,https://t.co/iCk7zstRA9,https://twitter.com/dog_rates/status/828381636999917570/photo/1,Doobert
828376505180889089,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",969,11,6776,34,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,photo,https://t.co/HKBVZqXFNR,https://twitter.com/dog_rates/status/828376505180889089/photo/1,Beebop
828372645993398273,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,2663,41,11503,167,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,photo,https://t.co/JcTuUcyYNS,https://twitter.com/dog_rates/status/828372645993398273/photo/1,Alexander Hamilpup
828361771580813312,Beebop and Doobert should start a band 12/10 would listen,161,8,2013,3,,,,,Beebop
828046555563323392,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,2602,53,10730,84,https://pbs.twimg.com/media/C33P8PqUkAAdEck.jpg,photo,https://t.co/O37z4jaMG9,https://twitter.com/dog_rates/status/828046555563323392/photo/1,Sailer
828011680017821696,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,1948,28,9446,57,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,photo,https://t.co/rkhCFfDtxB,https://twitter.com/dog_rates/status/828011680017821696/photo/1,Brutus
827933404142436356,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,4715,116,18303,236,https://pbs.twimg.com/media/C31pCN3VYAACW00.jpg,photo,https://t.co/j8D3PQJvpJ,https://twitter.com/dog_rates/status/827933404142436356/photo/1,Kona
827653905312006145,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,2729,46,14119,89,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,photo,https://t.co/eAA8lratd3,https://twitter.com/dog_rates/status/827653905312006145/photo/1,Boots
827600520311402496,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,856,34,6854,44,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,photo,https://t.co/vrppizPGdb,https://twitter.com/dog_rates/status/827600520311402496/photo/1,Tucker
827324948884643840,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",2750,33,14504,64,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,photo,https://t.co/UU3KqQF5n5,https://twitter.com/dog_rates/status/827324948884643840/photo/1,Ralphie
827199976799354881,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,2013,51,9698,55,https://pbs.twimg.com/media/C3rN-fmWcAEUZFp.jpg,photo,https://t.co/UkyQibIBzZ,https://twitter.com/dog_rates/status/827199976799354881/photo/1,Charlie
826958653328592898,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,4484,76,19684,130,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,photo,https://t.co/QV5nx6otZR,https://twitter.com/dog_rates/status/826958653328592898/photo/1,Loki
826848821049180160,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,9152,243,33008,949,https://pbs.twimg.com/media/C3mOnZ8WMAAQXRY.jpg,photo,https://t.co/WS0Gha8vRh,https://twitter.com/dog_rates/status/826848821049180160/photo/1,Cupid
826615380357632002,"RT @dog_rates: Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https:/…",3601,0,0,0,,,,,
826598799820865537,"I was going to do 007/10, but the joke wasn't worth the &lt;10 rating",224,85,4701,4,,,,,007/
826598365270007810,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,2135,41,9172,53,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,photo,https://t.co/YprN62Z74I,https://twitter.com/dog_rates/status/826598365270007810/photo/1,James Pawnd
826476773533745153,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,3815,54,16856,139,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,photo,https://t.co/YIV8sw8xkh,https://twitter.com/dog_rates/status/826476773533745153/photo/1,
826240494070030336,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,2371,54,12129,96,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,photo,https://t.co/srXL2s868C,https://twitter.com/dog_rates/status/826240494070030336/photo/1,Wild Albanian Street Moose
826204788643753985,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",842,20,4462,32,https://pbs.twimg.com/media/C3dEzahWAAA3QFj.jpg,photo,https://t.co/1httNYrCeW,http://us.blastingnews.com/news/2017/01/kentucky-teen-helps-lost-yellow-labrador-and-gets-a-huge-surprise-001431969.html?sbdht=_pM1QUzk3wsenGU1giO7UnJ5NGGiKRW9AD5xs2MkaDpYY13JxbtKE4w2_,Dew
826115272272650244,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,2803,44,14292,73,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,photo,https://t.co/6gHoGah9nm,https://twitter.com/dog_rates/status/826115272272650244/photo/1,Ike
825876512159186944,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,1704,35,9611,47,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,photo,https://t.co/feNwTq12S5,https://twitter.com/dog_rates/status/825876512159186944/photo/1,Mo
